price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person,number_of_reviews_ltm,number_of_reviews_l30d
487,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Houseboat,FALSE,FALSE,4,2,3,3,3,49,0.36,1,9,0,9,9,4.88,4.82,4.71,4.94,4.98,4.63,4.73,49,42,0,2,5,FALSE,1.5,11.90965092402464,87,3.373693396412963,1,1,4164,0.011767531219980788,121.75,162.33333333333334,0.75,6,0
169,Entire home/apt,Bos en Lommer,Entire condo,FALSE,FALSE,4,1.5,2,2,2,11,0.13,1,4,3,4,4,4.91,5,4.91,5,5,4.55,4.73,11,397,0,0,0,FALSE,0,12.955509924709103,32,6.297152190776212,1,0,2599,0.004232397075798384,42.25,84.5,0.5,0,0
249,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire condo,FALSE,FALSE,4,1.5,2,2,3,108,0.78,1,95,0,0,0,4.76,4.77,4.72,4.79,4.86,4.66,4.63,108,39,0,2,4,FALSE,1.3333333333333333,12.971937029431896,27,4.1908475931487965,1,0.7,4255,0.025381903642773207,62.25,124.5,0.5,4,0
405,Entire home/apt,Oud-Noord,Entire home,FALSE,FALSE,4,1.5,4,2,3,7,0.07,1,27,0,9,9,4.86,4.71,4.43,5,5,5,4.86,7,685,0,0,0,FALSE,0,12.65160848733744,22,2.8037266298444945,1,0.71,2906,0.0024088093599449415,101.25,101.25,0.5,0,0
190,Entire home/apt,De Pijp - Rivierenbuurt,Entire loft,FALSE,FALSE,2,1.5,1,1,4,72,0.51,1,234,6,30,49,4.77,4.88,4.93,4.93,4.86,4.92,4.69,72,2028,0,0,0,FALSE,0,13.196440793976729,26,1.7966182394989976,0.7,0,4333,0.01661666282021694,95,190,0.5,0,0
157,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,2,2,1,0.3,2,30,3,7,12,5,5,5,5,5,5,5,1,100,0,0,1,FALSE,0.16666666666666666,12.8870636550308,36,2.7738477469440697,1,1,196,0.00510204081632653,78.5,157,1,1,0
315,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1,2,2,3,146,1.03,1,4,1,1,4,4.77,4.79,4.86,4.91,4.86,4.7,4.61,146,11,3,4,4,TRUE,3.5,11.731690622861054,56,6.420240383817387,0.9,0.55,4364,0.033455545371219066,78.75,157.5,0.5,4,3
152,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,4,1,2,3,4,38,0.27,1,151,0,0,0,4.92,4.84,4.7,4.86,4.86,4.81,4.72,38,32,0,1,4,FALSE,1,13.078713210130047,24,4.31234085713284,1,0.33,4366,0.008703618873110398,38,76,0.75,4,0
580,Entire home/apt,Zuid,Entire home,FALSE,FALSE,5,2,4,4,3,37,0.3,1,9,0,0,0,4.89,4.86,4.65,5,4.95,4.92,4.61,37,34,0,3,3,FALSE,1.5,11.676933607118412,29,3.3924770761495773,1,0.43,3809,0.009713835652402206,116,145,0.8,8,0
302,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,4,1.5,1,2,3,97,0.77,1,263,23,53,83,4.82,4.91,4.89,4.96,4.98,4.63,4.57,97,145,0,0,2,FALSE,0.3333333333333333,11.67419575633128,37,4.657204050983744,1,0.67,3880,0.025,75.5,302,0.5,3,0
245,Entire home/apt,Zuid,Entire loft,FALSE,FALSE,2,1,1,1,1,125,0.91,1,278,0,6,18,4.94,4.92,4.9,4.98,4.99,4.94,4.81,125,80,0,1,3,FALSE,0.8333333333333334,12.271047227926077,52,5.4605558461571695,1,0.71,4229,0.02955781508630882,122.5,245,0.5,6,0
254,Entire home/apt,Oud-Oost,Entire townhouse,FALSE,FALSE,4,1,2,4,4,30,0.22,1,282,0,6,19,4.47,4.4,4.47,4.8,4.7,4.86,4.33,30,405,0,0,0,FALSE,0,11.63586584531143,45,1.8114564051341786,1,0.67,4249,0.007060484819957637,63.5,127,1,0,0
363,Entire home/apt,Centrum-West,Houseboat,FALSE,FALSE,4,1.5,3,3,3,51,0.37,1,2,0,1,1,4.86,4.8,4.71,4.9,4.96,4.9,4.75,51,27,1,4,5,TRUE,2.6666666666666665,12.09034907597536,76,2.702867094401313,1,1,4244,0.012016965127238455,90.75,121,0.75,5,1
119,Entire home/apt,Oud-Noord,Entire rental unit,FALSE,FALSE,2,1,1,1,1,2,2,1,20,0,0,0,4.5,4,4,5,4.5,4,4,2,4,2,2,2,TRUE,2,11.55920602327173,2,3.0974818001885978,1,1,101,0.019801980198019802,59.5,119,0.5,2,2
130,Entire home/apt,Slotervaart,Entire rental unit,FALSE,FALSE,2,1,1,1,4,59,0.43,1,0,0,0,0,4.85,4.92,4.81,4.81,4.86,4.67,4.66,59,420,0,0,0,FALSE,0,12.449007529089664,20,8.122198502991685,1,0,4257,0.013859525487432463,65,130,0.5,0,0
270,Entire home/apt,De Baarsjes - Oud-West,Entire home,FALSE,FALSE,4,1,1,2,2,1,0.75,2,81,1,8,24,5,5,5,5,5,5,5,1,39,0,1,1,FALSE,0.5,11.498973305954825,24,4.422548694045096,1,0.75,135,0.007407407407407408,67.5,270,0.5,1,0
155,Private room,Oostelijk Havengebied - Indische Buurt,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,1,39,0.28,1,124,6,18,31,4.79,4.97,4.89,4.76,4.82,4.66,4.66,39,1082,0,0,0,FALSE,0,11.493497604380561,14,4.815046608485608,1,0.71,4257,0.009161381254404511,77.5,155,0.5,0,0
175,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,25,0.18,1,0,0,0,0,4.8,4.92,4.68,4.88,5,4.8,4.8,25,789,0,0,0,FALSE,0,11.474332648870636,46,3.12953963779017,1,0.14,4243,0.005892057506481263,87.5,175,0.5,0,0
276,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,5,1.5,2,3,3,34,0.33,1,6,6,6,6,4.94,4.94,4.85,5,5,4.88,4.82,34,38,0,2,4,FALSE,1.3333333333333333,11.482546201232033,49,2.902853740459495,1,0.71,3145,0.010810810810810811,55.2,138,0.6,4,0
124,Private room,De Baarsjes - Oud-West,Private room in townhouse,FALSE,FALSE,2,1,1,1,3,131,0.98,1,314,7,21,39,4.85,4.88,4.76,4.92,4.92,4.9,4.7,131,30,1,5,15,TRUE,4.666666666666667,11.482546201232033,41,3.079581927551167,1,1,4103,0.03192785766512308,62,124,0.5,19,1
300,Entire home/apt,Watergraafsmeer,Entire home,FALSE,FALSE,4,1.5,3,3,5,49,0.35,1,335,15,35,65,4.88,4.71,4.69,4.9,4.94,4.8,4.59,49,417,0,0,0,FALSE,0,11.633127994524298,31,3.1910445951290285,1,0,4255,0.011515863689776733,75,100,0.75,0,0
450,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1.5,3,4,2,34,0.25,1,0,0,0,0,4.97,4.97,4.94,4.97,4.91,4.97,4.71,34,60,0,6,6,FALSE,3,11.425051334702259,31,2.937069229010715,1,0.88,4255,0.007990599294947122,112.5,150,1,6,0
404,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1.5,3,3,5,101,0.73,1,253,0,0,0,4.85,4.9,4.86,4.91,4.92,4.69,4.6,101,62,0,1,1,FALSE,0.5,11.425051334702259,23,6.103018833085767,1,0,4256,0.023731203007518797,101,134.66666666666666,0.75,1,0
375,Entire home/apt,Centrum-Oost,Boat,FALSE,FALSE,2,1.5,1,1,3,104,0.78,1,110,0,0,0,4.97,4.93,4.9,5,4.99,4.99,4.83,104,38,0,1,1,FALSE,0.5,12.153319644079398,29,0.3432359797566874,1,1,4111,0.02529798102651423,187.5,375,0.5,3,0
240,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1.5,3,4,4,26,0.19,1,7,3,3,3,4.92,4.96,4.85,5,5,4.81,4.85,26,29,1,2,4,TRUE,1.8333333333333333,11.351129363449692,28,5.006066527604323,1,0.44,4234,0.006140765233821445,60,80,1,4,1
180,Entire home/apt,IJburg - Zeeburgereiland,Entire rental unit,FALSE,FALSE,4,1,2,2,5,56,0.47,1,247,1,1,1,4.96,4.98,4.86,5,5,4.7,4.8,56,71,0,1,2,FALSE,0.6666666666666666,11.33744010951403,27,8.05331582952016,1,0.5,3633,0.015414258188824663,45,90,0.5,2,0
510,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1.5,1,1,3,78,0.57,1,253,0,0,0,4.96,4.96,4.97,4.97,4.96,4.99,4.78,78,23,1,2,3,TRUE,1.6666666666666667,11.3347022587269,38,1.8294153772721335,1,0.35,4197,0.01858470335954253,255,510,0.5,4,1
147,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,1,35,0.26,15,334,9,33,59,4.46,4.63,4.29,4.54,4.49,4.34,4.31,35,79,0,2,2,FALSE,1,11.373032169746748,6,5.018394581238095,0.96,1,4108,0.008519961051606621,73.5,147,0.5,8,0
101,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,FALSE,FALSE,2,0,1,2,1,72,0.53,15,310,6,20,45,4.58,4.75,4.48,4.86,4.77,4.59,4.48,72,17,2,5,13,TRUE,4.833333333333333,11.373032169746748,6,5.016709071114241,0.96,1,4187,0.017196083114401718,50.5,101,1,20,2
104,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,FALSE,FALSE,2,0,1,1,1,49,0.36,15,314,0,11,39,4.43,4.49,4.55,4.71,4.63,4.53,4.2,49,27,1,13,16,TRUE,7.5,11.373032169746748,10,5.047811498709083,0.96,1,4134,0.01185292694726657,52,104,0.5,20,1
83,Entire home/apt,Noord-Oost,Boat,FALSE,FALSE,2,1,0,1,3,93,0.78,1,0,0,0,0,4.87,4.82,4.89,4.97,4.97,4.75,4.76,93,21,1,6,6,TRUE,3.5,11.394934976043805,22,8.35085135231731,1,1,3691,0.025196423733405582,41.5,83,0.5,6,1
160,Entire home/apt,Bos en Lommer,Entire home,FALSE,FALSE,3,1,1,1,2,1,0.94,1,41,0,0,0,5,5,5,5,5,4,5,1,31,0,1,1,FALSE,0.5,11.304585900068446,45,6.732051167312445,0.83,0.67,127,0.007874015748031496,53.333333333333336,160,0.3333333333333333,1,0
182,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,3,25,0.18,1,147,0,0,0,4.84,4.92,4.64,4.84,4.92,4.92,4.44,25,81,0,2,5,FALSE,1.5,11.994524298425736,13,2.8630104144065696,0,0.57,4213,0.0059340137669119395,91,182,0.5,7,0
170,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,0,0,1,2,8,0.31,1,77,17,47,77,4.88,4.75,4.88,4.88,5,4.88,4.13,8,28,1,1,1,TRUE,1,11.299110198494182,25,3.5734838095392596,1,0.5,868,0.009216589861751152,85,170,0.5,2,1
475,Entire home/apt,Centrum-West,Entire home,FALSE,FALSE,4,1.5,2,2,5,36,0.28,1,7,0,0,0,5,5,4.89,5,5,4.97,4.78,36,140,0,0,1,FALSE,0.16666666666666666,13.396303901437372,58,2.392107945933674,1,1,4000,0.009,118.75,237.5,0.5,2,0
249,Entire home/apt,Geuzenveld - Slotermeer,Entire townhouse,FALSE,FALSE,4,1.5,3,3,3,55,0.41,1,25,0,1,1,4.87,4.93,4.96,4.83,4.96,4.57,4.74,55,24,1,1,2,TRUE,1.1666666666666667,11.381245722108146,40,7.640117985607176,1,0.75,4148,0.01325940212150434,62.25,83,0.75,5,1
204,Entire home/apt,De Baarsjes - Oud-West,Entire home,FALSE,FALSE,2,1.5,2,2,3,4,0.06,1,146,7,26,56,5,5,5,5,5,4.5,4.5,4,107,0,0,1,FALSE,0.16666666666666666,11.271731690622861,55,5.551473107500391,0.86,0.12,2129,0.0018788163457022077,102,102,1,2,0
217,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,3,50,0.37,1,351,21,48,78,4.66,4.73,4.35,4.69,4.79,4.71,4.48,50,99,0,0,1,FALSE,0.16666666666666666,11.326488706365502,27,5.902029806939279,0.8,0.5,4140,0.012077294685990338,108.5,217,0.5,2,0
550,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,2,3,40,0.3,1,364,29,59,89,4.63,4.79,4.41,4.63,4.72,4.53,4.45,40,647,0,0,0,FALSE,0,11.225188227241615,13,4.89443156320523,0.8,0.9,4138,0.009666505558240696,137.5,275,0.5,0,0
309,Entire home/apt,Centrum-Oost,Entire condo,FALSE,FALSE,3,1.5,2,2,4,94,0.7,1,25,1,1,25,4.83,4.91,4.71,4.99,4.97,4.93,4.69,94,34,0,2,4,FALSE,1.3333333333333333,12.265571526351813,20,0.45050413560798214,1,0.46,4141,0.022699830958705626,103,154.5,0.6666666666666666,4,0
500,Entire home/apt,De Baarsjes - Oud-West,Entire townhouse,FALSE,FALSE,4,2.5,2,2,2,105,0.79,1,218,5,13,13,4.94,4.93,4.83,4.96,4.98,4.92,4.77,105,67,0,1,7,FALSE,1.5,13.81245722108145,64,4.109539764705977,0.83,0.95,4096,0.025634765625,125,250,0.5,9,0
356,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,4,1,2,2,3,71,0.52,1,154,0,0,0,4.73,4.82,4.8,4.9,4.99,4.9,4.59,71,515,0,0,0,FALSE,0,11.173169062286105,27,2.453354633843063,1,0.5,4170,0.017026378896882494,89,178,0.5,0,0
341,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,2,1,1,1,5,31,0.23,1,165,19,45,75,4.74,4.87,4.67,4.77,4.87,4.57,4.57,31,125,0,0,1,FALSE,0.16666666666666666,11.392197125256674,32,1.7349473991454807,0.38,0.22,4100,0.007560975609756097,170.5,341,0.5,3,0
147,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,5,22,0.16,1,319,0,14,44,4.64,4.77,4.86,4.91,4.91,4.68,4.68,22,18,1,1,1,TRUE,1,11.186858316221766,24,4.098045738763738,1,0.67,4151,0.005299927728258251,73.5,147,0.5,3,1
206,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,4,1,2,3,2,91,0.69,1,148,9,33,63,4.95,4.98,4.97,4.99,5,4.73,4.83,91,11,1,1,8,TRUE,2.1666666666666665,13.535934291581109,21,3.9136227877632477,1,0.19,4073,0.022342253866928553,51.5,103,0.75,8,1
82,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,24,0.18,1,50,0,0,0,4.92,4.96,4.75,4.96,4.96,4.67,4.67,24,2867,0,0,0,FALSE,0,11.154004106776181,6,4.566120965217676,0,0,4152,0.005780346820809248,41,82,0.5,0,0
450,Entire home/apt,Centrum-Oost,Entire condo,FALSE,FALSE,4,1.5,2,4,5,22,0.22,1,76,0,4,4,4.95,4.86,4.86,4.95,5,4.95,4.73,22,31,0,1,2,FALSE,0.6666666666666666,12.643394934976044,48,0.31962025483346546,1,0.6,3037,0.007243990780375371,112.5,225,1,3,0
331,Entire home/apt,De Pijp - Rivierenbuurt,Entire home,FALSE,FALSE,2,1.5,2,1,5,7,0.28,1,29,0,15,29,5,5,4.86,5,5,5,4.71,7,348,0,0,0,FALSE,0,12.232717316906228,79,2.6178968658710327,1,0.71,838,0.008353221957040573,165.5,165.5,0.5,1,0
105,Entire home/apt,Oud-Noord,Entire home,FALSE,FALSE,4,2,2,0,5,19,0.15,1,38,0,1,1,5,4.94,4.95,5,5,5,4.89,19,17,1,2,2,TRUE,1.5,11.507186858316222,33,2.748397881402539,0.8,0.39,3806,0.0049921177088807145,26.25,52.5,0,5,1
175,Entire home/apt,Oud-Noord,Entire home,FALSE,FALSE,4,1.5,1,1,3,19,0.16,1,133,0,0,0,4.84,4.84,4.42,4.95,5,4.68,4.53,19,44,0,1,1,FALSE,0.5,11.173169062286105,27,3.509519142702684,1,0.25,3698,0.005137912385073012,43.75,175,0.25,1,0
358,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1.5,1,1,3,96,0.71,1,350,17,45,75,4.94,4.97,4.91,4.98,4.96,4.92,4.77,96,68,0,1,5,FALSE,1.1666666666666667,11.293634496919918,18,3.469963151057917,1,1,4145,0.02316043425814234,179,358,0.5,6,0
121,Entire home/apt,Centrum-West,Entire condo,FALSE,FALSE,1,1,1,1,4,25,0.18,1,2,0,1,1,4.48,4.52,4.56,4.8,4.92,4.8,4.4,25,123,0,0,3,FALSE,0.5,11.214236824093087,50,1.7515258356641727,1,0.62,4151,0.006022645145748013,121,121,1,9,0
284,Entire home/apt,Noord-Oost,Entire home,FALSE,FALSE,5,1.5,3,4,4,1,0.21,1,72,0,0,0,3,4,3,5,5,3,4,1,143,0,0,1,FALSE,0.16666666666666666,11.104722792607802,11,5.538565933979898,1,0.2,239,0.0041841004184100415,56.8,94.66666666666667,0.8,1,0
336,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,4,1.5,2,4,3,60,0.5,1,145,0,0,0,4.57,4.7,4.48,4.65,4.72,4.85,4.45,60,80,0,1,6,FALSE,1.3333333333333333,11.099247091033538,47,2.678678622941105,1,0.91,3719,0.016133369185264857,84,168,1,6,0
188,Private room,Centrum-West,Private room in boat,FALSE,FALSE,2,1,1,1,3,69,0.65,1,85,8,11,24,5,4.99,4.97,5,5,4.99,4.83,69,98,0,0,2,FALSE,0.3333333333333333,11.096509240246407,26,2.4759999974351334,0.67,1,3288,0.020985401459854013,94,188,0.5,5,0
500,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,2,3,3,3,98,0.74,1,39,0,7,37,4.94,4.92,4.86,4.98,4.96,4.88,4.81,98,21,1,2,4,TRUE,1.8333333333333333,11.096509240246407,55,3.7095364667434163,1,0.5,4047,0.024215468248085,125,166.66666666666666,0.75,6,1
69,Private room,Oud-Oost,Private room in home,FALSE,FALSE,2,1.5,1,1,2,96,0.71,1,204,0,4,23,4.75,4.85,4.63,4.99,4.93,4.73,4.66,96,2,1,4,12,TRUE,3.8333333333333335,12.4435318275154,26,2.4125203321219484,1,1,4147,0.023149264528574874,34.5,69,0.5,21,1
116,Private room,De Pijp - Rivierenbuurt,Private room in condo,FALSE,FALSE,2,1.5,1,1,2,64,1.26,1,49,11,28,49,4.91,4.88,4.88,4.97,4.97,4.92,4.64,64,81,0,1,10,FALSE,2,11.091033538672143,33,2.33057287515336,1,0.89,1613,0.03967761934283943,58,116,0.5,12,0
250,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,0,1,1,5,23,0.17,1,277,0,0,2,4.7,4.91,4.74,4.96,4.96,4.7,4.43,23,1102,0,0,0,FALSE,0,11.069130732375086,31,4.825768627462334,1,0.71,4074,0.005645557191948944,125,250,0.5,0,0
314,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,4,40,0.39,1,158,0,0,0,4.98,4.98,5,5,4.98,4.95,4.79,40,62,0,3,4,FALSE,1.6666666666666667,11.066392881587953,29,2.8579139627703363,1,0.69,3169,0.012622278321236984,78.5,157,0.5,5,0
400,Entire home/apt,Centrum-Oost,Entire home,FALSE,FALSE,4,1.5,3,3,3,65,0.49,1,189,0,3,3,4.89,4.97,4.75,4.97,4.94,4.66,4.74,65,143,0,0,1,FALSE,0.16666666666666666,11.058179329226558,25,3.1292240712674837,0,0,4083,0.01591966691158462,100,133.33333333333334,0.75,1,0
531,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,2,3,44,0.33,1,363,28,58,88,4.89,4.93,4.84,4.95,4.98,4.7,4.74,44,1163,0,0,0,FALSE,0,12.07939767282683,23,2.5866887089870443,1,0.71,4052,0.01085883514313919,265.5,531,1,0,0
211,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,2,77,0.58,1,48,3,4,4,4.81,4.86,4.77,4.71,4.84,4.86,4.6,77,8,1,2,2,TRUE,1.5,11.34839151266256,18,4.60739058860879,0.8,0.6,4082,0.018863302302792748,105.5,211,0.5,2,1
373,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,3,56,0.42,1,10,0,0,0,4.91,4.96,4.89,4.98,5,4.98,4.68,56,662,0,0,0,FALSE,0,11.099247091033538,49,2.5517683268077973,1,0,4083,0.013715405339211364,93.25,186.5,0.5,0,0
228,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,2,47,0.35,1,249,0,0,0,4.94,4.85,4.91,4.94,4.94,4.85,4.72,47,27,1,2,2,TRUE,1.5,11.225188227241615,41,2.2053462568948925,1,1,4109,0.011438306157215868,114,228,0.5,2,1
270,Entire home/apt,Centrum-West,Boat,FALSE,FALSE,4,1,1,2,1,129,0.97,1,3,0,0,0,4.92,4.95,4.84,4.95,4.92,4.93,4.78,129,153,0,0,1,FALSE,0.16666666666666666,11.003422313483915,47,2.2810583722472386,1,1,4101,0.03145574250182882,67.5,270,0.5,2,0
435,Entire home/apt,Centrum-Oost,Entire condo,FALSE,FALSE,2,1.5,1,2,1,82,0.62,1,359,24,54,84,4.83,4.8,4.7,4.9,4.94,4.88,4.64,82,358,0,0,0,FALSE,0,10.973305954825461,53,0.7493355062322311,0,0.08,4068,0.02015732546705998,217.5,435,1,2,0
177,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,2,1,1,1,2,69,0.52,1,33,15,25,33,4.87,4.91,4.85,4.96,4.99,4.93,4.69,69,135,0,0,1,FALSE,0.16666666666666666,10.962354551676933,42,2.181294888317672,1,0.5,4089,0.016874541452677916,88.5,177,0.5,2,0
315,Entire home/apt,Centrum-West,Houseboat,FALSE,FALSE,2,1,1,1,5,138,1.04,1,265,7,29,59,4.86,4.87,4.83,4.92,4.9,4.97,4.75,138,65,0,3,13,FALSE,3.1666666666666665,10.948665297741274,47,2.3467599944178126,1,0.94,4094,0.033707865168539325,157.5,315,0.5,24,0
425,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,2,4,4,4,73,0.56,1,31,0,0,0,4.93,4.93,4.85,4.94,4.99,4.96,4.66,73,37,0,1,2,FALSE,0.6666666666666666,12.284736481861739,32,3.5425672172170213,1,0.75,3999,0.01825456364091023,106.25,106.25,1,3,0
227,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1,2,2,2,62,0.54,1,239,1,1,1,4.74,4.73,4.9,4.87,4.85,4.74,4.48,62,23,1,3,6,TRUE,2.5,15.616700889801505,15,5.332189758907735,0.9,0.33,3509,0.0176688515246509,56.75,113.5,0.5,8,1
200,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1,2,2,2,90,0.68,1,9,5,5,5,4.89,4.9,4.96,4.98,4.96,4.7,4.76,90,10,1,2,2,TRUE,1.5,10.899383983572895,11,5.226425305024452,1,0.82,4060,0.022167487684729065,66.66666666666667,100,0.6666666666666666,6,1
137,Private room,De Pijp - Rivierenbuurt,Private room in condo,FALSE,FALSE,2,1,1,1,2,100,1.2,1,224,10,31,52,4.9,4.91,4.96,4.9,4.99,4.75,4.79,100,53,0,3,4,FALSE,1.6666666666666667,11.427789185489392,45,2.9564509830035854,0.96,0.7,2585,0.03868471953578337,68.5,137,0.5,9,0
207,Entire home/apt,De Baarsjes - Oud-West,Entire loft,FALSE,FALSE,2,1,1,1,2,66,0.5,1,27,7,18,27,4.97,4.98,4.92,4.91,4.94,4.92,4.76,66,38,0,3,3,FALSE,1.5,12.602327173169062,56,4.274147066597028,1,0.92,4041,0.016332590942835932,103.5,207,0.5,6,0
225,Entire home/apt,De Baarsjes - Oud-West,Entire townhouse,FALSE,FALSE,4,1,2,2,5,13,0.1,1,17,0,0,0,4.46,4.46,3.69,4.77,5,4.85,4.46,13,383,0,0,0,FALSE,0,12.10403832991102,15,4.6212051587545915,1,0.5,4019,0.0032346354814630504,56.25,112.5,0.5,0,0
255,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,2,1.5,1,1,2,4,0.14,1,362,27,57,87,5,5,5,5,5,5,4.5,4,725,0,0,0,FALSE,0,10.839151266255989,56,2.7209722769812363,0.5,0,947,0.004223864836325237,127.5,255,0.5,0,0
330,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1,3,3,4,89,0.7,1,243,2,5,5,4.85,4.9,4.85,4.97,4.98,4.93,4.7,89,33,0,5,10,FALSE,3.3333333333333335,11.561943874058864,52,3.2484079356663504,1,0.67,3907,0.022779626311748145,82.5,110,0.75,12,0
124,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,4,1,3,3,2,62,0.47,1,0,0,0,0,4.81,4.85,4.71,4.98,4.98,4.63,4.72,62,774,0,0,0,FALSE,0,14.03422313483915,12,5.803826993811813,1,0,4040,0.015346534653465346,31,41.333333333333336,0.75,0,0
254,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,4,49,0.39,1,83,0,0,0,4.94,4.94,4.96,4.94,4.92,4.92,4.73,49,15,1,3,3,TRUE,2,12.8870636550308,41,1.6165430418338615,0.9,0.46,3908,0.012538382804503583,127,254,0.5,3,1
290,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,1,7,0.06,1,365,30,60,90,4.86,5,5,5,5,4.71,4.71,7,620,0,0,0,FALSE,0,10.888432580424366,31,6.316214947331962,1,0,3894,0.0017976373908577298,145,290,0.5,0,0
98,Entire home/apt,Slotervaart,Entire rental unit,FALSE,FALSE,4,1,2,2,2,45,0.35,2,1,0,0,0,4.82,4.8,4.62,4.84,4.91,4.56,4.67,45,479,0,0,0,FALSE,0,10.795345653661876,2,8.281299895354705,0.9,0.42,3908,0.01151484135107472,24.5,49,0.5,0,0
350,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,0,3,80,0.67,1,346,17,41,71,4.84,4.81,4.55,4.9,4.96,4.85,4.59,80,80,0,1,8,FALSE,1.6666666666666667,11.126625598904859,48,4.741510098154336,1,0.54,3681,0.021733224667209998,87.5,175,0,10,0
161,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,3,30,0.23,1,14,4,4,14,4.9,5,4.93,4.83,5,4.8,4.67,30,19,1,1,1,TRUE,1,13.032169746748803,25,2.2389074216010534,1,0.71,4000,0.0075,80.5,161,0.5,2,1
221,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,2,1,1,1,3,26,0.2,1,41,0,11,41,4.81,4.92,4.92,5,5,4.92,4.58,26,75,0,1,4,FALSE,1,12.922655715263518,52,5.661307526941181,1,0.63,3906,0.006656426011264721,110.5,221,0.5,4,0
270,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,2,1,1,1,3,1,0.04,1,97,12,42,67,5,5,5,5,5,5,5,1,742,0,0,0,FALSE,0,10.746064339493497,48,2.69607666702974,0.71,0.5,838,0.0011933174224343676,135,270,0.5,0,0
